ID;Type;Name
2482;11;Pretty Flamii Leg
2483;11;Piranhax Fishmeal
2484;11;Pterix Energy Egg
2485;11;Ponio Hoof Seal
2486;11;Krabble Back Moss
2487;11;Krabble Detergent
2488;11;Royal Volff Hide
2489;11;Electric Upa Tears
2490;11;Silver Antol Fibre
2491;11;Flier Bloom Scale
2492;11;Wisp Bliss Ring
2493;11;Tough Part S
2494;11;Tough Part M
2495;11;Tough Part L
2496;11;Reinforced Jet
2497;11;Reinforced Thruster
2498;11;Reinforced Lens
2499;11;Reinforced Plate
2500;11;Reinforced Crank
2501;11;Reinforced Frame
2502;11;Reinforced Plug
2503;11;Reinforced Plunger
2504;11;Reinforced Unit
2505;11;Fine Part S
2506;11;Fine Part M
2507;11;Fine Part L
2508;11;Advanced Frame
2509;11;Advanced Plug
2510;11;Advanced Jet
2511;11;Reinforced Core
2512;11;Bloodstained Face
2513;11;New Part S
2514;11;New Part M
2515;11;New Part L
2516;11;Advanced Core
2517;11;Advanced Lens
2518;11;Advanced Thruster
2519;11;Advanced Plate
2520;11;Advanced Crank
2521;11;Advanced Chamber
2522;11;Gadolt's Gun Turret
2523;11;Leader's Plate
2524;11;Active Cells
2525;11;Nutritious Microbes
2526;11;Giant Protein
2527;11;Wing of Light
2528;11;Quality Selua Cell
2529;11;Flexible Selua Cell
2530;11;Steel Selua Cell
2531;11;Hot Selua Cell
2532;11;Telethia Tome
2533;11;Telethia Stem Cell
2534;11;Telethia Light Wing
2535;11;Telethia Letter
2536;11;Telethia Tear Jewel
2537;11;Element Essence
2538;11;Glowing Retina
2539;11;Dark Claw
2540;11;Sharp Ear
2541;11;Tough Tendon
2542;11;Gale Element
2543;11;Desert Element
2544;11;Flood Element
2545;11;Inferno Element
2546;11;Bolt Element
2547;11;Blizzard Element
2548;11;Ageshu Meat Cut
2549;11;Crimson Egel Eye
2550;11;Deinos Tongue
2551;11;Laia Intestine
2552;11;Steel Obart Claw
2553;11;Long Barg Ear
2554;11;Balgas Lung
2555;11;Adam's Apple
2556;11;Alcar's Inferno Eye
2557;11;Dickson's Amulet
2558;11;Heavy Hoof
2559;11;Firm Skin
2560;11;Pure-White Fang
2561;11;Poisonous Needle
2562;11;Lead Carapace
2563;11;Grey Shell
2564;11;Quality Pelt
2565;11;Quality Horn
2566;11;Quality Skin
2567;11;Quality Beak
2568;11;Quality Insect Jaw
2569;11;Quality Scale
2570;11;Quality Roe
2571;11;Mana Fragment
2572;11;Fossilised Bone
2573;11;Mana Chunk
2574;11;Warrior Race's Seal
2575;11;Azure Flamii Wing
2576;11;Libertas Glyph
2577;11;Ratio Glyph
2578;11;Experia Glyph
2579;11;Scienti Glyph
2580;11;Esse Glyph
2581;11;Dialek Glyph
2582;11;Spathi Glyph
2583;11;Tempus Glyph
2584;11;Creare Glyph
2585;11;Natura Glyph
2586;11;Veritas Glyph
2587;11;Thick Shell
2588;11;UNUSED_Material_437
2589;11;UNUSED_Material_438
2590;11;UNUSED_Material_439
2591;11;UNUSED_Material_440
2592;11;UNUSED_Material_441
2593;11;UNUSED_Material_442
2594;11;UNUSED_Material_443
2595;11;UNUSED_Material_444
2596;11;UNUSED_Material_445
2597;11;UNUSED_Material_446
2598;11;UNUSED_Material_447
2599;11;UNUSED_Material_448
2600;11;UNUSED_Material_449
2601;11;UNUSED_Material_450
2602;11;UNUSED_Material_451
2603;11;UNUSED_Material_452
2604;11;UNUSED_Material_453
2605;11;UNUSED_Material_454
2606;11;UNUSED_Material_455
2607;11;UNUSED_Material_456
2608;11;UNUSED_Material_457
2609;11;UNUSED_Material_458
2610;11;UNUSED_Material_459
2611;11;UNUSED_Material_460
2612;11;UNUSED_Material_461
2613;11;UNUSED_Material_462
2614;11;UNUSED_Material_463
2615;11;UNUSED_Material_464
2616;11;UNUSED_Material_465
2617;11;UNUSED_Material_466
2618;11;UNUSED_Material_467
2619;11;UNUSED_Material_468
2620;11;UNUSED_Material_469
2621;11;UNUSED_Material_470
2622;11;UNUSED_Material_471
2623;11;UNUSED_Material_472
2624;11;UNUSED_Material_473
2625;11;UNUSED_Material_474
2626;11;UNUSED_Material_475
2627;11;UNUSED_Material_476
2628;11;UNUSED_Material_477
2629;11;UNUSED_Material_478
2630;11;UNUSED_Material_479
2631;11;UNUSED_Material_480
2632;11;UNUSED_Material_481
2633;11;UNUSED_Material_482
2634;11;Orthlus' Liver
2635;11;UNUSED_Material_484
2636;11;UNUSED_Material_485
2637;11;UNUSED_Material_486
2638;11;UNUSED_Material_487
2639;11;UNUSED_Material_488
2640;11;UNUSED_Material_489
2641;11;Stone
2642;11;Stone
2643;11;Stone
2644;11;Stone
2645;11;Stone
2646;11;Wild Beast's Bone
2647;11;Stone
2648;11;Stone
2649;11;Stone
2650;11;Stone
2651;11;Stone
2652;11;Stone
2653;11;Stone
2654;11;Stone
2655;11;Stone
2656;11;Stone
2657;11;Stone
2658;11;Stone
2659;11;Stone
2660;11;Stone
2661;11;Stone
2662;11;Stone
2663;11;Stone
2664;12;Ether Cylinder
2665;12;Queen's Gut Fluid
2666;12;Blue Radiant
2667;12;Rainbow Radiant
2668;12;Dull Radiant
2669;12;White Radiant
2670;12;Swamp Item 5 (Temporary)
2671;12;Water Ether Crystals
2672;12;Magma Rock
2673;12;Fortress Pass Key
2674;12;Clean Water
2675;12;Piezoelectric Unit
2676;12;Bulkhead Key
2677;12;Electrical Fuse
2678;12;Ether Explosive
2679;12;Timer
2680;12;Dragon's Eye
2681;12;Time Bomb
2682;12;High Entia Emblem
2683;12;Safety Device Key
2684;12;Kitchen Door Key
2685;12;UNUSED_KeyItem_22
2686;12;UNUSED_KeyItem_23
2687;12;UNUSED_KeyItem_24
2688;12;UNUSED_KeyItem_25
2689;12;UNUSED_KeyItem_26
2690;12;UNUSED_KeyItem_27
2691;12;UNUSED_KeyItem_28
2692;12;UNUSED_KeyItem_29
2693;12;UNUSED_KeyItem_30
2694;12;UNUSED_KeyItem_31
2695;12;UNUSED_KeyItem_32
2696;12;UNUSED_KeyItem_33
2697;12;UNUSED_KeyItem_34
2698;12;UNUSED_KeyItem_35
2699;12;UNUSED_KeyItem_36
2700;12;UNUSED_KeyItem_37
2701;12;UNUSED_KeyItem_38
2702;12;UNUSED_KeyItem_39
2703;12;UNUSED_KeyItem_40
2704;12;UNUSED_KeyItem_41
2705;12;UNUSED_KeyItem_42
2706;12;UNUSED_KeyItem_43
2707;12;Ultra Small Reactor
2708;12;Mobile Furnace
2709;12;Orthlus' Liver
2710;12;Empress' Ornament
2711;12;Transmission Bypass
2712;12;Exhaust Pump
2713;12;Mini Reactor
2714;12;Marcia's Biscuits
2715;12;Niranira's Letter
2716;12;Désirée's Watch
2717;12;Désirée's Watch
2718;12;Tephra Drop
2719;12;Top-Secret Orders
2720;12;Sealed Package
2721;12;Fragile Package
2722;12;Old Ring
2723;12;Marcia's Biscuits
2724;12;Broken Pendant
2725;12;Fixed Pendant
2726;12;Message in a Bottle
2727;12;Ether Cylinder
2728;12;Letter for Emmy
2729;12;Wedding Ring
2730;12;Blue Glass Bead
2731;12;Key
2732;12;Spanner
2733;12;Tatty Armour
2734;12;Twisted Gun
2735;12;Nicked Knife
2736;12;Lost Pendant
2737;12;Starlight Book
2738;12;White Spider Heart
2739;12;Inscription Rubbing
2740;12;Sacrificial Tablet
2741;12;Moonlight Book
2742;12;Trader's Spare Key
2743;12;Emergency Rations
2744;12;Fixed Toy
2745;12;Items from Ewan
2746;12;Medicinal Herb
2747;12;Lake Drop
2748;12;Picture Book
2749;12;Bird Necklace
2750;12;Torn Paper
2751;12;Clothes
2752;12;Large Spider Shell
2753;12;Giants' Mirror
2754;12;Tokilos' Egg
2755;12;Pandora Mushroom
2756;12;Ether Wisdom
2757;12;Nopon Coin
2758;12;Daza's Letter
2759;12;Gerugu's Letter
2760;12;Top-Secret Data
2761;12;Sky Frying Pan
2762;12;Nature's Stove
2763;12;Smelly Perfume
2764;12;Pure Perfume
2765;12;Statue Fragment
2766;12;Bitter Pojics
2767;12;Pojics
2768;12;Swan Pendant
2769;12;Mysterious Droplet
2770;12;Poetry Anthology
2771;12;Machina Energy
2772;12;Tobogan Wing
2773;12;Shilx's Delivery
2774;12;Shilx's Delivery
2775;12;Nasty Weed
2776;12;Beautiful Portrait
2777;12;Repulsive Portrait
2778;12;Dynamite
2779;12;Mushroom Cap
2780;12;Nopon Potion
2781;12;Red Pollen Orb
2782;12;Highmore Caviar
2783;12;Rear Door Key
2784;12;Giants' Key
2785;12;Daring of the Giants
2786;12;Fresh Algora Sap
2787;12;Yellow Pollen
2788;12;Kilaki's Note
2789;12;Filtered Water
2790;12;Proof of Courage
2791;12;Monster Egg
2792;12;Ancient Document
2793;12;Algora Sap
2794;12;Sage's Food
2795;12;Special Mixer
2796;12;Sacred Flower
2797;12;High Entia Medicine
2798;12;Enlarging Seaweed
2799;12;Cloth Shred
2800;12;Dedeba's Evidence
2801;12;Zazadan's Memo
2802;12;Compost
2803;12;Flower Bracelet
2804;12;Deinos Hook
2805;12;Shiny Ball
2806;12;Lubricant Oil
2807;12;Research Data
2808;12;Chalk Container
2809;12;Kasharpa Water
2810;12;Statue Water
2811;12;Makna Water
2812;12;Affection Seal Half
2813;12;Attachment Part
2814;12;Armour Shard
2815;12;Family Picture
2816;12;Telethia Research
2817;12;Arielle's Ring
2818;12;Affection Seal Half
2819;12;Secret Club Card
2820;12;Pure Ice Flower
2821;12;Morning Dew Ice
2822;12;External Sensor
2823;12;UNUSED_KeyItem_160
2824;12;Memory 925 Piece
2825;12;Memory 903
2826;12;Oath Sword
2827;12;Strong Lubricant Oil
2828;12;Circulatory Fluid
2829;12;Pure Water
2830;12;Weapon Material
2831;12;Mother's Necklace
2832;12;Silver Ring
2833;12;Merchant's Gift
2834;12;Health Amulet
2835;12;Divine Rock
2836;12;Music Box
2837;12;Boxed Meal
2838;12;Deepwater Fish
2839;12;Tear of the Sky
2840;12;Mechonis Key
2841;12;Ancient Lily
2842;12;Emergency Rations
2843;12;Carbo Shield
2844;12;Nopon Claymore
2845;12;Cloister Key
2846;12;Truth of the Giants
2847;12;Heart of the Giants
2848;12;Mist Radiant
2849;12;Ocean Radiant
2850;12;Imperial Radiant
2851;12;Snow Radiant
2852;12;Red Pollen Orb
2853;12;Grave Bouquet
2854;12;Friendship Tokens
2855;12;Miriall's Telescope
2856;12;Stronger Telescope
2857;12;Scarlen's Letter
2858;12;Fallen Object
2859;12;Kaleka's Repair Kit
2860;12;Secret Nopon Elixir
2861;12;Top-Secret Data
2862;12;UNUSED_KeyItem_199
2863;12;UNUSED_KeyItem_200
2864;13;'Eater' Records
2865;13;'Armour' Records
2866;13;UNUSED_ArtsManual_3
2867;13;UNUSED_ArtsManual_4
2868;13;UNUSED_ArtsManual_5
2869;13;UNUSED_ArtsManual_6
2870;13;UNUSED_ArtsManual_7
2871;13;UNUSED_ArtsManual_8
2872;13;UNUSED_ArtsManual_9
2873;13;UNUSED_ArtsManual_10
2874;13;UNUSED_ArtsManual_11
2875;13;UNUSED_ArtsManual_12
2876;13;UNUSED_ArtsManual_13
2877;13;UNUSED_ArtsManual_14
2878;13;UNUSED_ArtsManual_15
2879;13;UNUSED_ArtsManual_16
2880;13;Double Blade [Intermediate]
2881;13;Healing Energy [Intermediate]
2882;13;Spear Blade [Intermediate]
2883;13;Cross Impact [Intermediate]
2884;13;Speed Shift [Intermediate]
2885;13;Zero Gravity [Intermediate]
2886;13;Lock-On [Intermediate]
2887;13;Ether Drain [Intermediate]
2888;13;Double Wind [Intermediate]
2889;13;Mag Storm [Intermediate]
2890;13;Shutdown [Intermediate]
2891;13;Air Fang [Intermediate]
2892;13;Power Drain [Intermediate]
2893;13;Guard Shift [Intermediate]
2894;13;Second Gear [Intermediate]
2895;13;Final Cross [Intermediate]
2896;13;Double Blade [Advanced]
2897;13;Healing Energy [Advanced]
2898;13;Spear Blade [Advanced]
2899;13;Cross Impact [Advanced]
2900;13;Speed Shift [Advanced]
2901;13;Zero Gravity [Advanced]
2902;13;Lock-On [Advanced]
2903;13;Ether Drain [Advanced]
2904;13;Double Wind [Advanced]
2905;13;Mag Storm [Advanced]
2906;13;Shutdown [Advanced]
2907;13;Air Fang [Advanced]
2908;13;Power Drain [Advanced]
2909;13;Guard Shift [Advanced]
2910;13;Second Gear [Advanced]
2911;13;Final Cross [Advanced]
2912;13;UNUSED_ArtsManual_49
2913;13;UNUSED_ArtsManual_50
2914;13;UNUSED_ArtsManual_51
2915;13;UNUSED_ArtsManual_52
2916;13;UNUSED_ArtsManual_53
2917;13;UNUSED_ArtsManual_54
2918;13;UNUSED_ArtsManual_55
2919;13;UNUSED_ArtsManual_56
2920;13;Slit Edge [Intermediate]
2921;13;Back Slash [Intermediate]
2922;13;Light Heal [Intermediate]
2923;13;Shaker Edge [Intermediate]
2924;13;Air Slash [Intermediate]
2925;13;Shadow Eye [Intermediate]
2926;13;Battle Soul [Intermediate]
2927;13;Stream Edge [Intermediate]
2928;13;Hammer Beat [Intermediate]
2929;13;Wild Down [Intermediate]
2930;13;Guard Shift [Intermediate]
2931;13;War Swing [Intermediate]
2932;13;Sword Drive [Intermediate]
2933;13;Berserker [Intermediate]
2934;13;Shield Bash [Intermediate]
2935;13;Engage [Intermediate]
2936;13;Last Stand [Intermediate]
2937;13;Rage [Intermediate]
2938;13;Magnum Charge [Intermediate]
2939;13;Bone Upper [Intermediate]
2940;13;Dive Sobat [Intermediate]
2941;13;Aura Burst [Intermediate]
2942;13;Anchor Chain [Intermediate]
2943;13;Lariat [Intermediate]
2944;13;Gale Slash [Intermediate]
2945;13;Electric Gutbuster [Intermediate]
2946;13;Peerless [Intermediate]
2947;13;Worldly Slash [Intermediate]
2948;13;Battle Eye [Intermediate]
2949;13;Steel Strike [Intermediate]
2950;13;Serene Heart [Intermediate]
2951;13;Final Flicker [Intermediate]
2952;13;Jaws of Death [Intermediate]
2953;13;Tempest Kick [Intermediate]
2954;13;Heat Haze [Intermediate]
2955;13;Spirit Breath [Intermediate]
2956;13;Soaring Tempest [Intermediate]
2957;13;Thunder [Intermediate]
2958;13;Demon Slayer [Intermediate]
2959;13;Blinding Blossom [Intermediate]
2960;13;Heal Bullet [Intermediate]
2961;13;Thunder Bullet [Intermediate]
2962;13;Shield Bullet [Intermediate]
2963;13;Cure Bullet [Intermediate]
2964;13;Drive Boost [Intermediate]
2965;13;Heal Blast [Intermediate]
2966;13;Heal Round [Intermediate]
2967;13;Head Shot [Intermediate]
2968;13;Metal Blast [Intermediate]
2969;13;Aura Bullet [Intermediate]
2970;13;Heat Bullet [Intermediate]
2971;13;Head Shaker [Intermediate]
2972;13;Covert Stance [Intermediate]
2973;13;Heal Counter [Intermediate]
2974;13;Tranquilliser [Intermediate]
2975;13;Cure Round [Intermediate]
2976;13;Happy Happy [Intermediate]
2977;13;Bitey Bitey [Intermediate]
2978;13;Sneaky [Intermediate]
2979;13;Play Dead [Intermediate]
2980;13;Lurgy [Intermediate]
2981;13;Hero Time [Intermediate]
2982;13;Roly-Poly [Intermediate]
2983;13;Behave [Intermediate]
2984;13;Riki is Angry [Intermediate]
2985;13;Bedtime [Intermediate]
2986;13;You Can Do It [Intermediate]
2987;13;Peekaboo [Intermediate]
2988;13;Say Sorry [Intermediate]
2989;13;Burninate [Intermediate]
2990;13;Freezinate [Intermediate]
2991;13;Tantrum [Intermediate]
2992;13;Summon Bolt [Intermediate]
2993;13;Summon Flare [Intermediate]
2994;13;Summon Ice [Intermediate]
2995;13;Hypnotise [Intermediate]
2996;13;Spear Break [Intermediate]
2997;13;Shadow Stitch [Intermediate]
2998;13;Summon Copy [Intermediate]
2999;13;Reflection [Intermediate]
3000;13;Summon Wind [Intermediate]
3001;13;Summon Earth [Intermediate]
3002;13;Summon Aqua [Intermediate]
3003;13;Healing Gift [Intermediate]
3004;13;Starlight Kick [Intermediate]
3005;13;Power Effect [Intermediate]
3006;13;Burst End [Intermediate]
3007;13;Mind Blast [Intermediate]
3008;13;UNUSED_ArtsManual_145
3009;13;UNUSED_ArtsManual_146
3010;13;UNUSED_ArtsManual_147
3011;13;UNUSED_ArtsManual_148
3012;13;UNUSED_ArtsManual_149
3013;13;UNUSED_ArtsManual_150
3014;13;UNUSED_ArtsManual_151
3015;13;UNUSED_ArtsManual_152
3016;13;Slit Edge [Advanced]
3017;13;Back Slash [Advanced]
3018;13;Light Heal [Advanced]
3019;13;Shaker Edge [Advanced]
3020;13;Air Slash [Advanced]
3021;13;Shadow Eye [Advanced]
3022;13;Battle Soul [Advanced]
3023;13;Stream Edge [Advanced]
3024;13;Hammer Beat [Advanced]
3025;13;Wild Down [Advanced]
3026;13;Guard Shift [Advanced]
3027;13;War Swing [Advanced]
3028;13;Sword Drive [Advanced]
3029;13;Berserker [Advanced]
3030;13;Shield Bash [Advanced]
3031;13;Engage [Advanced]
3032;13;Last Stand [Advanced]
3033;13;Rage [Advanced]
3034;13;Magnum Charge [Advanced]
3035;13;Bone Upper [Advanced]
3036;13;Dive Sobat [Advanced]
3037;13;Aura Burst [Advanced]
3038;13;Anchor Chain [Advanced]
3039;13;Lariat [Advanced]
3040;13;Gale Slash [Advanced]
3041;13;Electric Gutbuster [Advanced]
3042;13;Peerless [Advanced]
3043;13;Worldly Slash [Advanced]
3044;13;Battle Eye [Advanced]
3045;13;Steel Strike [Advanced]
3046;13;Serene Heart [Advanced]
3047;13;Final Flicker [Advanced]
3048;13;Jaws of Death [Advanced]
3049;13;Tempest Kick [Advanced]
3050;13;Heat Haze [Advanced]
3051;13;Spirit Breath [Advanced]
3052;13;Soaring Tempest [Advanced]
3053;13;Thunder [Advanced]
3054;13;Demon Slayer [Advanced]
3055;13;Blinding Blossom [Advanced]
3056;13;Heal Bullet [Advanced]
3057;13;Thunder Bullet [Advanced]
3058;13;Shield Bullet [Advanced]
3059;13;Cure Bullet [Advanced]
3060;13;Drive Boost [Advanced]
3061;13;Heal Blast [Advanced]
3062;13;Heal Round [Advanced]
3063;13;Head Shot [Advanced]
3064;13;Metal Blast [Advanced]
3065;13;Aura Bullet [Advanced]
3066;13;Heat Bullet [Advanced]
3067;13;Head Shaker [Advanced]
3068;13;Covert Stance [Advanced]
3069;13;Heal Counter [Advanced]
3070;13;Tranquilliser [Advanced]
3071;13;Cure Round [Advanced]
3072;13;Happy Happy [Advanced]
3073;13;Bitey Bitey [Advanced]
3074;13;Sneaky [Advanced]
3075;13;Play Dead [Advanced]
3076;13;Lurgy [Advanced]
3077;13;Hero Time [Advanced]
3078;13;Roly-Poly [Advanced]
3079;13;Behave [Advanced]
3080;13;Riki is Angry [Advanced]
3081;13;Bedtime [Advanced]
3082;13;You Can Do It [Advanced]
3083;13;Peekaboo [Advanced]
3084;13;Say Sorry [Advanced]
3085;13;Burninate [Advanced]
3086;13;Freezinate [Advanced]
3087;13;Tantrum [Advanced]
3088;13;Summon Bolt [Advanced]
3089;13;Summon Flare [Advanced]
3090;13;Summon Ice [Advanced]
3091;13;Hypnotise [Advanced]
3092;13;Spear Break [Advanced]
3093;13;Shadow Stitch [Advanced]
3094;13;Summon Copy [Advanced]
3095;13;Reflection [Advanced]
3096;13;Summon Wind [Advanced]
3097;13;Summon Earth [Advanced]
3098;13;Summon Aqua [Advanced]
3099;13;Healing Gift [Advanced]
3100;13;Starlight Kick [Advanced]
3101;13;Power Effect [Advanced]
3102;13;Burst End [Advanced]
3103;13;Mind Blast [Advanced]
3104;3;Strength Up [Rank I]
3105;3;Strength Up [Rank II]
3106;3;Strength Up [Rank III]
3107;3;Strength Up [Rank IV]
3108;3;Strength Up [Rank V]
3109;3;Strength Up [Rank VI]
3110;3;Ether Up [Rank I]
3111;3;Ether Up [Rank II]
3112;3;Ether Up [Rank III]
3113;3;Ether Up [Rank IV]
3114;3;Ether Up [Rank V]
3115;3;Ether Up [Rank VI]
3116;3;Agility Up [Rank I]
3117;3;Agility Up [Rank II]
3118;3;Agility Up [Rank III]
3119;3;Agility Up [Rank IV]
3120;3;Agility Up [Rank V]
3121;3;Agility Up [Rank VI]
3122;3;HP Up [Rank II]
3123;3;HP Up [Rank III]
3124;3;HP Up [Rank IV]
3125;3;HP Up [Rank V]
3126;3;Muscle Up [Rank I]
3127;3;Muscle Up [Rank II]
3128;3;Muscle Up [Rank III]
3129;3;Muscle Up [Rank IV]
3130;3;Muscle Up [Rank V]
3131;3;Ether Def Up [Rank I]
3132;3;Ether Def Up [Rank II]
3133;3;Ether Def Up [Rank III]
3134;3;Ether Def Up [Rank IV]
3135;3;Ether Def Up [Rank V]
3136;3;Double Attack [Rank II]
3137;3;Double Attack [Rank IV]
3138;3;Double Attack [Rank V]
3139;3;Critical Up [Rank II]
3140;3;Critical Up [Rank IV]
3141;3;Critical Up [Rank V]
3142;3;Attack Stability [Rank II]
3143;3;Attack Stability [Rank III]
3144;3;Attack Stability [Rank IV]
3145;3;Attack Plus [Rank II]
3146;3;Attack Plus [Rank III]
3147;3;Attack Plus [Rank IV]
3148;3;Daze Resist [Rank II]
3149;3;Daze Resist [Rank III]
3150;3;Daze Resist [Rank IV]
3151;3;Daze Resist [Rank VI]
3152;3;Pierce Resist [Rank II]
3153;3;Pierce Resist [Rank III]
3154;3;Pierce Resist [Rank IV]
3155;3;Pierce Resist [Rank VI]
3156;3;Chill Defence [Rank III]
3157;3;Chill Defence [Rank IV]
3158;3;Chill Defence [Rank V]
3159;3;Chill Defence [Rank VI]
3160;3;Sleep Resist [Rank II]
3161;3;Sleep Resist [Rank III]
3162;3;Sleep Resist [Rank IV]
3163;3;Sleep Resist [Rank VI]
3164;3;Slow Resist [Rank II]
3165;3;Slow Resist [Rank III]
3166;3;Slow Resist [Rank IV]
3167;3;Slow Resist [Rank VI]
3168;3;Bind Resist [Rank II]
3169;3;Bind Resist [Rank III]
3170;3;Bind Resist [Rank IV]
3171;3;Bind Resist [Rank VI]
3172;3;Blaze Defence [Rank III]
3173;3;Blaze Defence [Rank IV]
3174;3;Blaze Defence [Rank V]
3175;3;Blaze Defence [Rank VI]
3176;3;Lock-On Resist [Rank II]
3177;3;Lock-On Resist [Rank III]
3178;3;Lock-On Resist [Rank IV]
3179;3;Lock-On Resist [Rank VI]
3180;3;Confuse Resist [Rank II]
3181;3;Confuse Resist [Rank III]
3182;3;Confuse Resist [Rank IV]
3183;3;Confuse Resist [Rank VI]
3184;3;Critical Resist [Rank II]
3185;3;Critical Resist [Rank III]
3186;3;Critical Resist [Rank IV]
3187;3;Critical Resist [Rank VI]
3188;3;Topple Resist [Rank II]
3189;3;Topple Resist [Rank III]
3190;3;Topple Resist [Rank IV]
3191;3;Topple Resist [Rank VI]
3192;3;Good Footing [Rank II]
3193;3;Good Footing [Rank III]
3194;3;Good Footing [Rank IV]
3195;3;Good Footing [Rank VI]
3196;3;Arts Seal Resist [Rank II]
3197;3;Arts Seal Resist [Rank III]
3198;3;Arts Seal Resist [Rank IV]
3199;3;Arts Seal Resist [Rank VI]
3200;3;Bleed Defence [Rank III]
3201;3;Bleed Defence [Rank IV]
3202;3;Bleed Defence [Rank V]
3203;3;Bleed Defence [Rank VI]
3204;3;Divine Protect [Rank II]
3205;3;Divine Protect [Rank III]
3206;3;Divine Protect [Rank IV]
3207;3;Divine Protect [Rank VI]
3208;3;Poison Defence [Rank III]
3209;3;Poison Defence [Rank IV]
3210;3;Poison Defence [Rank V]
3211;3;Poison Defence [Rank VI]
3212;3;Spike Defence [Rank II]
3213;3;Spike Defence [Rank III]
3214;3;Spike Defence [Rank IV]
3215;3;Spike Defence [Rank VI]
3216;3;Paralysis Resist [Rank II]
3217;3;Paralysis Resist [Rank III]
3218;3;Paralysis Resist [Rank IV]
3219;3;Paralysis Resist [Rank VI]
3220;3;Debuff Resist [Rank II]
3221;3;Debuff Resist [Rank III]
3222;3;Debuff Resist [Rank IV]
3223;3;Debuff Resist [Rank VI]
3224;3;Daze Plus [Rank II]
3225;3;Daze Plus [Rank IV]
3226;3;Daze Plus [Rank VI]
3227;3;Buff Time Plus [Rank II]
3228;3;Buff Time Plus [Rank IV]
3229;3;Buff Time Plus [Rank VI]
3230;3;Weapon Power [Rank II]
3231;3;Weapon Power [Rank IV]
3232;3;Weapon Power [Rank VI]
3233;3;Ether Protect [Rank II]
3234;3;Ether Protect [Rank IV]
3235;3;Ether Protect [Rank VI]
3236;3;Accuracy Up [Rank II]
3237;3;Accuracy Up [Rank IV]
3238;3;Accuracy Up [Rank VI]
3239;3;Haste [Rank II]
3240;3;Haste [Rank IV]
3241;3;Haste [Rank VI]
3242;3;Topple Plus [Rank II]
3243;3;Topple Plus [Rank IV]
3244;3;Topple Plus [Rank VI]
3245;3;Physical Protect [Rank II]
3246;3;Physical Protect [Rank IV]
3247;3;Physical Protect [Rank VI]
3248;3;Night Vision [Rank II]
3249;3;Night Vision [Rank IV]
3250;3;Night Vision [Rank VI]
3251;3;Debuff Plus [Rank II]
3252;3;Debuff Plus [Rank IV]
3253;3;Debuff Plus [Rank VI]
3254;3;EXP Up [Rank I]
3255;3;AP Up [Rank I]
3256;3;Recovery Up [Rank II]
3257;3;Recovery Up [Rank IV]
3258;3;Recovery Up [Rank VI]
3259;3;Aura Heal [Rank II]
3260;3;Aura Heal [Rank IV]
3261;3;Aura Heal [Rank VI]
3262;3;Damage Heal [Rank II]
3263;3;Damage Heal [Rank IV]
3264;3;Damage Heal [Rank VI]
3265;3;Arts Heal [Rank II]
3266;3;Arts Heal [Rank IV]
3267;3;Arts Heal [Rank VI]
3268;3;Phys Def Down [Rank III]
3269;3;Phys Def Down [Rank IV]
3270;3;Phys Def Down [Rank V]
3271;3;Paralysis [Rank II]
3272;3;Paralysis [Rank IV]
3273;3;Strength Down [Rank III]
3274;3;Strength Down [Rank V]
3275;3;Slow [Rank III]
3276;3;Slow [Rank IV]
3277;3;Bind [Rank II]
3278;3;Bind [Rank IV]
3279;3;Ether Def Down [Rank III]
3280;3;Ether Def Down [Rank IV]
3281;3;Ether Def Down [Rank V]
3282;3;Agility Down [Rank III]
3283;3;Agility Down [Rank IV]
3284;3;Agility Down [Rank V]
3285;3;Break [Rank II]
3286;3;Break [Rank IV]
3287;3;Ether Down [Rank III]
3288;3;Ether Down [Rank IV]
3289;3;Ether Down [Rank V]
3290;3;HP Steal [Rank III]
3291;3;HP Steal [Rank V]
3292;3;HP Steal [Rank VI]
3293;3;Lightning Attack [Rank II]
3294;3;Lightning Attack [Rank IV]
3295;3;Lightning Attack [Rank VI]
3296;3;Electric Plus [Rank III]
3297;3;Electric Plus [Rank V]
3298;3;Back Atk Plus [Rank II]
3299;3;Back Atk Plus [Rank III]
3300;3;Back Atk Plus [Rank V]
3301;3;First Atk Plus [Rank III]
3302;3;First Atk Plus [Rank V]
3303;3;Daze Up [Rank II]
3304;3;Daze Up [Rank IV]
3305;3;Daze Up [Rank V]
3306;3;Blaze Plus [Rank III]
3307;3;Blaze Plus [Rank V]
3308;3;Blaze Attack [Rank II]
3309;3;Blaze Attack [Rank IV]
3310;3;Blaze Attack [Rank VI]
3311;3;Spike [Rank II]
3312;3;Spike [Rank III]
3313;3;Spike [Rank IV]
3314;3;Spike [Rank V]
3315;3;Chill Plus [Rank III]
3316;3;Chill Plus [Rank V]
3317;3;Chill Attack [Rank II]
3318;3;Chill Attack [Rank IV]
3319;3;Chill Attack [Rank VI]
3320;3;Bleed Attack [Rank II]
3321;3;Bleed Attack [Rank IV]
3322;3;Bleed Attack [Rank VI]
3323;3;Bleed Plus [Rank III]
3324;3;Bleed Plus [Rank V]
3325;3;Topple Up [Rank II]
3326;3;Topple Up [Rank IV]
3327;3;Topple Up [Rank V]
3328;3;Poison Plus [Rank III]
3329;3;Poison Plus [Rank V]
3330;3;Poison Attack [Rank II]
3331;3;Poison Attack [Rank IV]
